Date,FTSE,SP,DAX,CAC,ASX,IBEX,MIB,TOPIX,ThreeAus,TenAus,EuroBund,TenCan,TenJap,LongGilt,TenUS,TwoUS,ThirtyUS,AUD,CAD,JPY,CHF,GBP,Cotton,Coffee,Cocoa,Corn,LiveCattle,Soybeans,Gold,Silver,Platinum,BrentCrude,GasOil,Gasoline,HeatingOil,LightCrude
14/08/1998,0.019212856,-0.012628201,0.012610678,0.004062864,-0.004241896,-0.014948213,-0.006762709,-0.021294698,0.000211158,0,0.002798951,0.001945368,0.00096924,0.002362728,0.001365561,0.000299312,0.004790126,-0.004867831,0.001365648,-0.008419265,-0.01374794,-0.004324446,0.018587396,-0.043640064,-0.003200003,0,-0.010704058,0.006572794,-0.004850993,-0.007351572,-0.019257114,-0.003314001,-0.00231214,0.004251305,-0.002274059,0.010542292
17/08/1998,-0.007458214,0.020682637,-0.003310493,-0.00268349,-0.003535989,0.019127949,0.00176613,-0.007809577,-0.000105614,0.000105949,0.001891629,-0.001539771,0.001489516,0.000816622,0,0.000448799,-0.001258337,-0.002695819,-0.006083681,0.002911165,0.001954119,-0.001115072,0.009702289,0.005447117,-0.000641231,0.009195467,-0.017537035,0.009315391,0.004159494,-0.007797303,-0.011133789,-0.013748707,-0.016336419,-0.00023571,-0.005421578,-0.011299598
18/08/1998,0.036374161,0.019721242,0.025869321,0.028830286,-0.002621497,0.013159622,-0.001963236,0.019712419,0,0.000211784,-8.99474E-05,-0.002436055,0.000446377,-0.000635062,-0.000272963,-0.000299177,-0.000755763,0.004880939,-0.001679524,0.00608614,-0.003158596,0,-0.010921669,0.022824916,-0.001926164,0.003426617,0.024959699,0.004625355,-0.000345982,-0.007858579,0.011403821,-0.015593224,-0.011834458,-0.027241828,-0.024621113,-0.021440311
19/08/1998,0.008575109,-0.003078619,0.00328673,0.008114133,0.009329404,-0.001404463,-0.001661711,0.022042638,0.000422307,0.000105916,0.001618708,-0.000325256,-0.002532185,-0.001816738,0,7.48027E-05,-0.000504159,-0.005893735,-0.002907673,0.007484193,0.003308782,0.003958925,0.012395715,0.006615239,0.014039797,0.002277905,-0.020336845,0.010101096,-0.006247808,-0.000394621,0.003772556,0.016407243,-0.016807118,-0.015133313,-0.002054887,0.01840541
20/08/1998,0.001550944,-0.007464036,-0.020040536,-0.00978789,-0.009280539,-0.018629898,0.000293085,0.007838068,-0.000739134,-0.000953482,0.006359456,0.003896109,0.00029819,0.004897533,0.002181621,0.00037393,0.004779282,-0.004231194,0.001225323,0.005433994,-0.000150186,0.005786418,-0.0002678,-0.028082983,-0.001268231,-0.007995474,0.002930699,-0.012873741,0.006247808,0.015079135,0.00536482,0.028080495,0.01203384,0.025016484,0.034371637,0.02846635
21/08/1998,-0.033665759,-0.007059994,-0.060039543,-0.0355315,-0.016384811,-0.068879151,-0.001675539,-0.020384043,0,0.000158963,0.007028819,0.00186152,0.0011921,0.006313194,0.003535014,0.001270316,0.004256924,-0.011428762,-0.006603723,-0.012629292,0.001650542,0.002697081,-0.000535918,-0.003169561,-0.001905367,-0.011534153,-0.016438701,-0.017740895,-0.001038559,0.004232464,-0.009407407,-0.02970912,0,-0.01888676,-0.029388441,-0.031655223
24/08/1998,0.021098099,0.005871487,0.01905377,-0.003978591,-0.002561796,-0.001218088,0.003637061,-0.009120496,0,0.000582677,0.000620427,-0.0035642,0.002751202,-0.001709655,0.00162734,0.000298663,0,-0.004470458,-0.004014232,0.007051864,0.001198702,0.003178116,0.017403263,0.019758137,-0.017960714,0,0.000849605,0.001882353,-0.000693043,-0.007128472,0.006460384,0.022563385,-0.007202912,0.011181449,0.016241671,0.019993295
25/08/1998,0.014887974,0.00210175,0.023979089,0.020010203,-0.004352242,0.016458528,-0.001652587,-0.003152394,-0.000316928,-0.000582677,0.005566658,-8.11524E-05,0.000593882,0.001709655,0.002706362,0.000970041,0.003492146,-0.005702861,-0.0018581,-0.002728502,-0.002398842,-0.001343352,-0.006341722,0.049023059,0.001293661,-0.009324077,-0.003828951,0.00982464,-0.005561384,-0.022881629,-0.015957132,0.010305292,0.0095924,-0.006547859,0.015698877,0.009485668
26/08/1998,-0.020895458,-0.007053527,-0.032925354,-0.032419029,-0.006587835,-0.047323054,-0.004820202,-0.006308526,-0.001162982,-0.000529949,-0.005832498,-0.008721578,0.001409044,-0.001885006,0.002159828,0.000745545,0.00199005,-0.023674994,-0.011065313,0.001149765,-0.001201493,0,-0.003584903,-0.021395767,0.017302578,-0.022499469,0.014388711,-0.010765374,-0.003491624,-0.008941858,-0.013172495,-0.014297329,-0.004784698,-0.012240055,-0.0019844,-0.013894229
27/08/1998,-0.028308722,-0.048790209,-0.041915357,-0.041766249,-0.0304539,-0.069615143,-0.000924411,-0.020110143,-0.002011992,-0.002229054,0.007153274,-0.006982982,-0.000222337,0.009478722,0.004574204,0.001638246,0.004957868,-0.014478711,-0.008814846,0.013553246,0.015804669,0.009849868,-0.019611093,0.008184449,0.005701631,-0.010836951,0.012111211,-0.008032172,-0.020495374,-0.02199669,-0.020371816,-0.017756743,-0.012062872,-0.013889112,-0.027328025,-0.026111173
28/08/1998,-0.005893865,-0.004837939,-0.00511012,0.010533988,0.017389142,-0.003607498,0.016638852,-0.026077241,-0.003185006,-0.002340564,0,0.005426306,0.002812656,0.00186724,0.001874917,0.001262955,0.001237471,0.021375885,0.015063809,0.00141604,0.02944392,0.017750541,-0.018344169,0.019962425,0.010056653,-0.023271105,0.003315391,-0.017225306,-0.007885389,-0.042941121,0.002534125,0.022545293,0.012062872,0.020761991,0.019636772,0.020202742
31/08/1998,NA,-0.077620813,-0.013173294,0.000264753,-0.074374523,0.004295738,-0.151946133,0.028487288,0.002548832,0.002127967,-8.79527E-05,0.003682944,0.001477304,NA,0.002939214,0.000519577,0.00518072,0.006850033,-0.009388244,0.005644129,-0.00302092,-0.002737892,-0.004153341,-0.02167994,0.009337136,-0.011215071,-0.02386547,-0.006293896,0.003591958,-0.003627487,0.010907656,NA,NA,-0.006626604,0.009109071,-0.011922634
01/09/1998,NA,0.046591482,0.011243157,-0.005416898,0.014777656,0.018285744,0.008499288,0.035645998,0.002119142,0.00159305,-0.006976678,0.011291294,-0.001405604,NA,-0.000266845,0.000222593,-0.002463662,0.019757981,0.014669442,0.034028181,0.001439659,-0.00167031,0.018828222,-0.023919384,0.003093105,0.017391743,0,0.015900118,0.01176281,0.023659741,0.01490915,NA,NA,0.018299889,0.04304978,0.028816135
02/09/1998,-0.002534138,-0.008742469,0.018520582,0.027587924,0.00425577,0.025422152,-0.000289222,-0.000180027,0.001586314,0.001325592,-0.001685241,0.001621403,0.000444065,-0.000446955,-0.002137324,-0.001336303,-0.000987167,0.00274202,0.004636826,-0.009840189,-0.001583765,-0.003828207,0.018747591,-0.002644298,0.004314336,0.007361996,-0.011935364,0.005774799,0.004243223,0.010384349,0.013609356,-0.010379344,0.004608303,-0.018546164,-0.005382155,-0.00437953
03/09/1998,-0.019504177,-0.005363559,-0.018537128,-0.011018,-0.006194447,-0.015333099,0.014684397,0.022973824,-0.000845694,-0.000742112,0.005358578,-0.003895793,-0.000888326,0.003926144,0.002404168,0.000668375,0.003942834,0.001026411,0.002925489,0.020661361,0.016151238,0.002513907,-0.00214013,-0.009310668,-0.014870162,0.016970104,-0.006884669,0,0.017142257,0.022472786,0.000540574,0.075711787,0.06021886,0.045971276,0.066543467,0.070600941
04/09/1998,0.010990765,-0.00968654,0.01221168,0.011900828,0.012524625,-0.005111405,-0.0057211,-0.012248916,0.000634358,0.000477118,-0.000534547,0.002517768,0.001184222,-0.00026719,0.000800107,-0.000222742,0.002211031,0.003583912,0.008573285,0.007105087,-0.001986935,-0.001076584,-0.003084605,0.005330963,0,0,0.003878453,-0.004810014,0.00622415,0.016032488,-0.007866564,-0.00971964,0.008620743,-0.010166774,-0.01219223,-0.005468224
07/09/1998,0.030856296,0.016562882,0.02305341,0.011919392,0.006885804,0.020464196,0.005384863,0.048019163,0.003376596,0.002646624,-0.002141186,NA,0.001995377,0.003201716,NA,NA,NA,0.006791211,0.000152362,0.014587171,0.007219243,0.00024044,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.018961508,-0.015135424,0,NA,NA
08/09/1998,-0.008453392,0.034858478,0.02852515,0.017889594,-0.00160339,0.027305019,-0.001774271,-0.003784405,-0.000526875,-0.000528716,-0.000625292,NA,0.000590463,-0.003023604,NA,NA,NA,0.000338308,0.002587784,-0.002636457,-0.001552691,-0.010514344,0.00509118,NA,NA,NA,NA,NA,NA,NA,NA,-0.005374343,-0.004366819,-0.017258338,NA,NA
09/09/1998,-0.000881768,-0.024133158,-0.030246045,-0.005366046,-0.005598833,-0.022166622,0.002786838,-0.047583995,-0.000421684,-0.000370341,0.008542489,0.003246229,0.001327297,0.00453195,0.006119482,0.002372304,0.008109149,-0.007462645,-0.001217677,-0.036015742,0.000564902,0.008107055,-0.0054942,-0.023180583,0.003759403,-0.010619569,0,-0.010103526,-0.00624358,0.007502763,-0.004161471,-0.017864517,0.008714652,-0.007036302,0.001035482,-0.011967765
10/09/1998,-0.02093374,-0.034073439,-0.017285861,-0.027463076,0.016870359,-0.058829869,0.018557373,0.014463746,0.001264518,0.001269065,0.010225724,0.015516652,0.011648029,0.010319811,0.011865663,0.004138039,0.012404391,0.017550226,0.004558617,0.017801489,0.017736336,0.012931219,-0.008637023,-0.036039936,0.013664809,0.010619569,0.014734007,0.010582109,0.02202427,0.020000743,0.015995895,0.039190587,0,0.042427717,0.055115214,0.038212373
11/09/1998,-0.006508667,0.043963123,-0.002196136,-0.007451466,0.008802275,-0.022591524,0.001798115,-0.014699916,0.001683541,0.001267376,-0.002898375,-0.000877928,0.003707572,-0.002020254,-0.005256254,-0.002214677,-0.006791198,0.005005786,0.00257398,0.026961417,-0.003026147,-0.009922977,0.002166311,-0.0455157,-0.02182812,-0.024956732,0.024763956,0.012363448,0.010159248,-0.004962808,0.002186357,-0.025955666,0.006018072,-0.007731092,-0.006879604,-0.022751752
14/09/1998,0.028220695,0.016865791,0.023556967,0.034663329,-0.011669584,0.019605468,-0.008269298,-0.001568534,-0.000841416,-0.000686269,-0.003877703,-0.0029587,0.000362775,-0.001319797,-0.000790826,-0.00059141,-0.00170503,-0.00802137,0.002114795,-0.012735691,-0.00649578,0.00299922,0.012232104,-0.023804909,-0.00126183,0.001202646,-0.000815648,0.004244288,-0.011521625,-0.013019724,0.00299852,-0.006206375,-0.014098924,0.017485001,-0.00024662,0.005563291
15/09/1998,-0.00110972,0.005845985,-0.001971143,-0.000772093,0.000874006,-0.000459853,0.009258975,-0.00285908,0.000631088,0.000580769,0.00396561,0.00136049,NA,0.00395411,-0.001319435,-0.00059176,-0.003663455,0,0.005117452,-0.009989583,0.004565286,0,-0.002541568,0.028116264,-0.013346242,0.010759219,0.01377653,0.005631174,-0.001364236,-0.001008596,0.003260906,0.013142831,-0.010193768,0.007368212,-0.007425755,0.010348462
16/09/1998,0.004574051,0.011118042,0.002183109,0.007707293,-0.00437769,0.031143241,-0.002936783,-0.013570455,0.000526074,0.000158393,-0.001936734,0.001837722,NA,0.000964199,0.001846723,7.39891E-05,0.00488163,-0.007409961,-0.004061729,-0.00822395,0.001379293,0.000957871,0.004143527,0.002863993,-0.019380452,-0.007159935,-0.010924636,-0.015562681,-0.008224837,-0.007088606,-0.018344148,-0.001507122,-0.004106782,-0.006675131,-0.010489635,-0.00274914
17/09/1998,-0.028484935,-0.027884695,-0.049201729,-0.056676876,0.001325812,-0.061751909,0.005670666,0.003924381,-0.00094718,-0.000475253,0.00430856,-7.98308E-05,0.005850275,0.00802795,0.00447075,0.000961361,0.003160328,0.002363658,-0.014729596,0.020825884,0.003165246,0.00251,-0.004813495,-0.029506402,-0.018433702,-0.00841857,0.011682317,-0.005241851,0.011291781,0.013124884,-0.004153405,0.020896263,0.022381402,0.01011038,0.017668783,0.022457557
18/09/1998,-0.012127619,0.001844595,0.002328353,-0.018036324,-0.006384213,-0.011723005,-0.005876968,0.00030624,0.0007368,0.000844712,0.000438643,0.004142772,0.000431979,-0.000434611,0.005234244,0.001551018,0.003150372,-0.004055398,0.002292018,-0.003790109,-0.005096805,0.000119387,0.015823778,-0.007391017,0.009259325,-0.009708814,-0.003490381,-0.000956023,0.001020297,-0.002008079,0.00828963,0.045478794,0.027779564,0.041206009,0.042025011,0.041521623
21/09/1998,-0.018193435,-0.000485084,-0.037658792,-0.033618909,-0.006297719,-0.057103756,0.00554672,-0.03119095,0.000631088,0.000580371,0.003152372,0.003888122,-0.00432832,0.004684263,0.000260994,-0.00059058,0.000483793,-0.011923202,-0.001221768,-0.014375471,0.002895942,-0.001433374,0.000395684,0.008372356,0.001973036,0.001218769,-0.006626401,0.002388346,-0.008876829,-0.024416246,-0.020292532,0.014711301,0.013605652,-0.002416256,-0.006882677,0
22/09/1998,0.028798268,0.008695707,0.022519232,0.008892137,-0.005813303,0.054416688,-0.001472738,-0.0141584,-0.000736335,-0.001108222,-0.002275731,-0.000158403,-0.001302235,-0.003033641,-0.003398252,-0.001108279,-0.000483793,-0.001543292,-0.000764295,-0.007199064,0,0.002983827,0.008665969,0.008789134,-0.000657246,0.006071664,-0.000391124,0.010913513,-0.003779445,0.007183171,-0.007894088,0.00762038,-0.019493795,0.016359837,0.004040442,0.011553422
23/09/1998,0.018206838,0.036089267,0.034150825,0.02269146,-0.007590326,0.060789482,-0.001620579,-0.00786682,0.000526043,0.000791713,-0.003599144,0.003242263,NA,-0.004698462,0.003920036,0.00184645,0.002657969,-0.003954994,0.007920786,-0.002008958,0.000963453,0.000714773,-0.00550602,0.001942736,0.007858587,-0.004854378,-0.01259864,-0.006628812,0.00686109,0.030808911,0.006207729,0.0020683,0.007843177,-0.010658067,-0.005947508,-0.001895718
24/09/1998,-0.001820528,-0.02242637,-0.011214473,-0.010575378,0.007844756,-0.020241793,0.00491038,0.0418381,0.001576392,0.000685698,0.000263851,0.000552508,NA,-0.000436194,0.003384979,0.001401025,0.001687764,0.007723425,0.00257593,0.003479625,-0.000412783,0.005581637,-0.0216605,0.009176562,-0.003921574,0.014493007,0,0.008985636,0.013245206,0.021577859,0.015075645,0.010959003,0.005842276,0.002184361,0.011388075,0.010695234
25/09/1998,-0.020920194,-0.002660633,-0.009308143,-0.028719209,0.009811133,0.027630254,0.004306964,-0.030490346,0.000524859,0,-0.000263851,0.001734469,0.002886696,0.002875208,0.001817946,7.36838E-05,0.000722456,0.005626051,0,-0.008587202,0.000275262,0.001183557,-0.001747965,0.006230564,-0.005252803,0.009546612,-0.006359286,-0.005665738,-0.00067493,0.002906764,-0.016201438,-0.01717665,0.003875974,-0.006128275,-0.013537844,-0.014497546
28/09/1998,0.013906101,0.011541091,0.020356035,0.011540698,-0.007668353,0.003897892,-0.005823932,0.012880751,0.000419737,0.000474402,-0.000879804,-0.000472739,-0.000504612,0.005206524,-0.000519076,0,-0.002168937,0.005594676,0.001965436,0.002557018,-0.000412922,0.004955811,0.000807172,0.03474525,0.011129411,0,-0.011630407,0.00801702,0.006058543,0.023332429,-0.002258664,-0.005559425,-0.025466606,0.005910053,-0.0021544,-0.007008608
29/09/1998,0.006261379,-0.005375551,-0.015713205,0.001645375,0.022403016,-0.006064912,0.001520313,0.010545911,-0.000104938,-0.000369013,0.001055712,0.002675903,-0.001804078,-0.001559119,0.000778513,-0.000294768,0.004092939,0.01092908,0.004821457,0.012024222,0.00165042,0.001998924,-0.019826818,-0.02476185,0.010362787,0.00592068,-0.000403433,-0.009438484,-0.003698125,0.013145761,-0.016529267,0.017956233,0.003960401,0.009773126,0.003110439,0.021506155
30/09/1998,-0.016222295,-0.030239885,-0.039689697,-0.033003423,0.021496255,-0.050523456,-0.095648265,-0.043736346,0.0003147,0.00073789,0.007620543,0.0042353,0.002957008,0.005273869,0.008009344,0.002870287,0.010754077,-0.004189361,-0.017436574,-0.018767325,0.004250919,-0.006008869,0.009011476,-0.005216947,-0.026111144,-0.013072082,-0.003233645,-0.012404739,0.007048212,0,0.022447296,0.004779842,0.003944778,0.031275818,0.00595452,0.009962713
01/10/1998,-0.031714911,-0.030881326,-0.059237344,-0.043945079,0.007410626,-0.049885163,0.012603752,-0.017822501,0.001048392,0.001053059,0.00226621,0.00577495,0.00244549,0.013021658,0.007179518,0.002568903,0.008992015,0.00519217,-0.011537691,0.007683559,0.014805053,0.003656787,-0.005315166,-0.023575829,0.000661157,-0.020544529,0.006859002,-0.01061786,0.010314535,-0.012201007,-0.007049233,-0.039602302,-0.013875346,-0.038433424,-0.043321237,-0.044986939
02/10/1998,-0.035340213,0.018129805,-0.02462975,-0.004882233,-0.001201679,0.010422278,0.008200809,-0.002125417,0.000104715,0.000368273,0,0.00372816,0.001292325,0.005771045,-0.000255526,-0.000146617,0.003057747,-0.004688535,0.002009394,0,0.00282732,-0.004011364,0.000409847,0.007276287,0.016388436,0.00851069,0.003612322,0.000969932,0.002314373,-0.016759162,-0.009667388,0.017562798,-0.016096927,0.027904794,0.015992724,0.013518071
05/10/1998,-0.029056605,-0.018431406,-0.001366337,-0.002495739,-0.000810621,0.004748049,0.001343485,-0.011726125,0.001047184,0.000893904,0.003823453,0.007799568,-0.002154731,0.002957444,0.006622541,0.002343293,0.011906292,-0.002857358,-0.010399751,0.010020776,0.009766643,-0.008071256,0.010733082,0.003377625,-0.008488461,0.015615933,-0.004416815,0.01012789,-0.012628908,-0.027649683,-0.03075382,-0.02040169,-0.008146685,-0.007436558,-0.008083729,-0.016113787
06/10/1998,0.044417156,-0.000201139,0.052782758,0.054510844,-0.013364715,0.054016826,-0.002345868,0.028920818,-0.000523455,-0.000210225,-0.002605325,-0.001770798,0.000359463,-0.007282554,-0.004070217,-0.001463915,-0.003953034,-0.003878956,0.007151754,0.026111814,0.0006655,-0.001073189,0.015687098,0.016244953,0.010437146,0.002380954,0.013589314,0.003353297,-0.002343923,0.004923712,0.014043584,0.003547375,0.010173028,0.010184684,0.01139341,0.007122054
07/10/1998,0.001069396,-0.015507317,-0.016690085,-0.003008341,0.052947304,-0.011237112,0.015300171,0.120131042,-0.001362155,-0.000894092,-0.005318471,-0.003783058,-0.003456055,-0.001531006,-0.006393066,-0.000586166,-0.008188138,0.051698797,0.0161356,0.082739049,0.027816016,0.013744313,-0.006405944,0.017383557,-0.008471866,0.032751465,0.013407177,0.020355732,0.015303047,0.009191407,0.026660566,-0.024373978,-0.002026343,-0.043358458,-0.034333029,-0.028797774
08/10/1998,-0.018491397,-0.009957494,-0.054783917,-0.05944844,-0.004524501,-0.024634972,0.002947963,-0.016443827,0.001466884,0.001104317,-0.017282781,-0.009481691,-0.0014435,-0.009751228,-0.01421029,-0.00080654,-0.022088536,-0.008540839,-0.014123717,0.008902594,-0.0109291,0.003289462,-0.006582138,0.037481522,0.003266909,0,0.002347383,0.013035566,-0.002975681,-0.027631492,-0.007097262,-0.044517694,-0.04565108,-0.046478024,-0.037073531,-0.043426113
09/10/1998,0.017882891,0.022644799,0.019560381,0.045067879,-0.003595808,0.007186692,-0.016145129,-0.000135255,0.000418726,-0.001209581,-0.013701968,-0.011071528,-7.21912E-05,-0.023393343,-0.012568901,-0.002570601,-0.022096322,0.001132223,-0.000463914,0.023129184,-0.005641206,-0.006589781,-0.020697861,-0.026825859,-0.003266909,0.019373825,0.018583648,0.042559614,-0.011657085,-0.040221818,-0.01579358,0.006805331,-0.032365285,0.011252846,-0.002029901,0.011034584
12/10/1998,0.040773506,0.01372287,0.058582138,0.043100509,0.018144575,NA,-0.009911897,0.032295047,-0.000732866,-0.002318122,-0.000902106,NA,-0.006449527,-0.006089798,NA,NA,NA,0.007087682,0.004321643,-0.008115995,-0.01311021,-0.00532707,-0.010789962,-0.048145196,-0.001965281,-0.006795043,0.002298758,-0.012489012,-0.00100549,0.007885417,-0.004932586,-0.012893624,0,-0.006644543,-0.019751819,-0.009648617
13/10/1998,-0.007158313,-0.00219103,0.006820907,0.020949491,0.005421231,NA,0.007375724,-0.030139769,0.00031414,0.000685481,0.007552601,NA,0.005293097,0.007320887,NA,NA,NA,0.003524996,-0.005095281,-0.013596079,0.014424945,0.008745076,-0.007538789,0.007227206,-0.015862857,0.035718083,0.006104583,0.011602094,0.00100549,0.000413377,0.001453277,-0.005357889,-0.006282743,-0.000919963,-0.000259144,-0.014649724
14/10/1998,0.015062824,0.007746575,0.024597741,0.016274215,0.002570072,0.035218824,-0.00391543,-0.013012983,0.000209345,0.000790294,0.005449123,0.005107063,-0.003477225,0.005259005,0.009669486,0.000807547,0.012890851,0.014450462,0.004941323,0.002592887,-0.008709507,-0.000117687,0.001260365,0.005266906,0.017828138,0,-0.003429205,-0.0129495,-0.002347854,-0.0020683,-0.009630858,-0.026440122,-0.02123222,0.001379628,-0.011205325,-0.012729971
15/10/1998,-0.003580762,0.051293306,0.012496515,0.017021582,0.002753683,0.015750149,0.012093401,0.004535722,-0.000314074,0.000105352,-0.000802139,-0.003690186,-0.000725997,0.001048517,0,-0.000807547,-0.004359416,-0.001419848,-0.002467656,0.008322075,0.007000022,-0.002828167,-0.032719781,0.020326879,0.018158735,-0.003294896,0.003809528,-0.000449539,0.004690208,0.01336782,0.00584797,-0.008706003,-0.00645858,0.008921482,0,0
16/10/1998,0.018465811,0.002065489,0.028166532,0.006983931,-0.002355014,0.045799195,0.000823315,0.052837141,0.002509914,0.002209355,0.00533523,0.011652136,0,-0.00026201,0.009576882,0.005054771,0.011583141,0.001577516,-0.000154454,0.020564491,0.006166791,0.000825712,-0.016329314,-0.022238896,-0.011635555,-0.007730574,-0.00190295,0.002694209,0.0083209,0.011173266,0.010729441,0.00995034,0.015005641,0.006130113,0.024846034,0.007092188
19/10/1998,-0.014374454,0.00309037,-0.010415251,-0.008716391,0.001890827,-0.012963509,-0.003124232,0.023125442,-0.000522336,-0.000157644,-0.00248616,-0.000855598,0.003624506,0.004271071,-0.000773096,-0.000804123,-0.003364579,-0.002209238,-0.000154386,0.00570126,-0.008670604,0,-0.001029483,0.021302581,0.002597404,-0.015642777,0.005319138,-0.010820665,-0.013011107,-0.013218206,-0.025413992,-0.058009974,-0.017167804,-0.04869963,-0.036443383,-0.058198184
20/10/1998,0.038901,0.004198747,0.031632634,0.023848342,-0.006164032,0.016507363,-0.00795847,-0.009244012,-0.000627276,-0.000525712,-0.002225091,-0.000155642,0.001879634,-0.00470795,-0.003874472,-0.001756698,-0.00846131,-0.003798739,0.003084478,-0.017317939,-0.011412009,0.004587963,0.012429764,-0.026579667,0.014805549,-0.013605652,-0.009901095,-0.00090703,0,0,-0.002962965,-0.002424299,-0.026317308,0.02046408,0.000794992,0.00597462
21/10/1998,-0.015352981,-0.001117898,-0.029383908,-0.024920241,-0.002512104,-0.019344102,-0.003977686,0.036504813,-0.000732253,-0.000789006,0.002127277,-0.004915165,-0.001807208,-0.000524454,-0.00207254,-0.001172849,-0.001700887,-0.005884643,-0.004011754,-0.002896311,-0.007367281,-0.006240069,0.005651771,0.013378141,-0.014157251,0,-0.011547473,-0.000907853,-0.003363609,0,0.013264749,0.038878417,0.058268908,0.023698337,0.036925677,0.040585241
22/10/1998,0.001145793,0.012873438,-0.015917784,0.002680686,-0.003589697,-0.022217702,0.005781858,-0.009820485,0,0.000210516,-0.001681835,-0.0026627,0.000650945,-0.003854603,-0.001557228,-0.000586941,-0.004387041,-0.001436715,0.000772774,-0.008622763,0.0091007,-0.002246548,-0.02694944,0.013201526,0.001942377,0.010221554,0.008481208,0.009041653,-0.010840153,-0.000409568,-0.013561547,-0.007028545,-0.029789437,-0.013275544,-0.016214491,-0.007843153
23/10/1998,-0.000940643,-0.011662457,0.009771159,-0.005869562,-0.006400793,0.018525793,0.002082474,-0.006526903,0.000209315,0,-0.001158534,-0.006451128,-0.002171576,-0.006251388,-0.004686288,-0.000734161,-0.003915815,-0.01076053,-0.000154525,-0.00035112,0.000399587,-0.002132956,0.011219517,0.000936315,-0.007140569,-0.011363759,0.015994294,-0.012681329,0.002041532,-0.00163966,0.008276779,0,0.010741242,0.005743841,0.002850122,0.005710217
26/10/1998,-0.007066748,0.005940818,0.011498474,-0.003392277,-0.004951359,-0.005930612,-0.005714618,-0.027466735,-0.00031391,-0.000263112,-0.001784959,-0.000394711,-0.00116012,0.005285411,0.001043297,-0.0008082,0.008302856,-0.004207149,0.002469179,-0.011657538,-0.017057645,-0.017470803,-0.00825484,0.031777986,-0.013775226,0.001142205,-0.003405961,0,-0.002041532,0.021911975,0.002939449,0.021706258,0.012739026,0.018836368,0.013109073,0.012729971
27/10/1998,0.015005077,-0.00556846,0.019544208,0.037093279,-0.005518545,0.021989743,-0.008095111,-0.001802992,0.000418471,0.000578722,0.003922644,0.00566886,-0.001379378,0.005345035,0.005718757,0.002055952,0.007269235,0.000648414,-0.000616723,0.011306186,0.012118101,0.009371669,0.007520527,-0.045915828,-0.005298026,0,-0.004178451,0.000447327,0.004078801,-0.00765508,0.008475847,-0.00615386,0,-0.007673249,-0.009493382,-0.007052175
28/10/1998,-0.008021134,-0.003262646,-0.024278629,-0.019708143,0.004399352,-0.009588565,0.000471675,-0.011521852,0.001045652,0.000841115,0,-0.004485195,0.003987702,-0.002975706,0.002071466,0.00022003,-0.000482975,0.001619151,0.002156824,0,-0.001205263,-0.001795453,0.001614688,0.009917465,-0.012024193,0,0.003799396,0.008904778,-0.001357753,0.020615097,-0.013183141,0.017591241,-0.023480268,0.013948483,0.00103068,0.011259784
29/10/1998,0.010121734,0.023530497,0.003065271,-0.000368629,0.011451516,-0.004242639,0.004124769,0.016336522,-0.000731793,-0.000998907,-0.000178006,0.001969668,0.001157099,0.004721948,0.002841278,0.000293298,0.003375938,0.010301056,-0.00663941,0.007467132,0.000401889,0.001197303,-0.015669168,0.009354605,0.014014243,-0.001142205,-0.015284974,-0.000886918,0.001357753,0.00533439,-0.007102705,-0.008374595,-0.01085787,0.003122911,-0.012177907,-0.003505099
30/10/1998,0.016714126,0.007902981,0.025794371,0.017384392,0.030907405,0.026921089,0.05137598,0.002439884,-0.000104608,0.000262921,-0.000712136,-0.003943223,0.002238008,-0.002270695,-0.00698851,-0.002201836,-0.007005706,0.000320258,0.003711124,0.007873097,-0.004026259,-0.000718195,0.009637467,0.02392017,-0.00199005,0.001142205,0.001154465,0.008394129,-0.003738239,-0.0063253,-0.000891452,0.010646514,-0.019846296,0.005995355,0.011920375,0.012561247
02/11/1998,0.009352088,0.014373227,0.013168196,0.012522802,0.004325279,0.028079535,0.003224259,0.046958476,-0.00020925,0.000210383,-0.004015505,-0.007296408,-0.000865703,-0.002889559,-0.007037694,-0.003090738,-0.011214159,0.001119906,0.006921556,0.010668299,0,-0.005884817,0.002799714,0.084508221,0.004517594,-0.010327114,-0.012773496,-0.011059613,-0.009579335,-0.002581161,0.00563213,-0.012176699,0.028542003,-0.019222764,-0.012623306,-0.004169597
03/11/1998,-0.006492913,-0.006442355,-0.015900954,0.000676768,0.001751203,-0.012051925,-0.004749549,-0.004689951,-0.001256099,-0.001578631,0.005083552,0.003496229,NA,0.008556725,0.00026154,0.000515787,0.001959344,-0.002241067,0.006112501,-0.005377294,-0.00688217,-0.004345735,-0.001030544,0.074436122,-0.005812093,0,0.006213517,-0.003565066,-0.004133598,-0.02211148,0.007949438,-0.016988846,-0.015267472,-0.013633476,0.000254075,-0.011204589
04/11/1998,0.021233115,0.009470254,0.03365266,0.02384547,0.003882094,0.015879828,-0.006166317,0.036754745,-0.000523894,0.00031591,-0.002048071,-0.003575831,NA,-0.004094562,-0.007612584,-0.00272932,-0.008353857,0.010204153,0.003345931,-0.009683039,-0.002304595,0.002657978,0.00836088,-0.033914886,0.0064558,-0.005783706,-0.001162068,0.004898696,0.007222647,0.004461544,0.016288918,-0.001558882,0.004385972,-0.008039552,0.000507881,-0.004234266
